68,6/26/2023 12:02,1,1,1,0
4,6/26/2023 12:02,1,0,1,0
68,6/26/2023 12:02,1,0,1,0
46,6/26/2023 12:03,1,1,1,0
9,6/26/2023 12:03,1,1,1,0
88,6/26/2023 12:03,1,1,1,0
2,6/26/2023 12:03,1,1,1,0
51,6/26/2023 12:03,1,1,1,0
34,6/26/2023 12:03,1,1,1,0
66,6/26/2023 12:03,1,1,1,0
123,6/26/2023 12:03,1,1,1,0
93,6/26/2023 12:03,1,1,1,0
66,6/26/2023 12:03,1,0,1,0
123,6/26/2023 12:03,1,0,1,0
51,6/26/2023 12:03,1,0,1,0
2,6/26/2023 12:04,1,0,1,0
84,6/26/2023 12:04,1,0,1,0
46,6/26/2023 12:04,1,0,1,0
34,6/26/2023 12:04,1,0,1,0
9,6/26/2023 12:04,1,0,1,0
88,6/26/2023 12:04,1,0,1,0
111,6/26/2023 12:04,1,1,1,0
117,6/26/2023 12:04,1,1,1,0
44,6/26/2023 12:04,1,1,1,0
21,6/26/2023 12:04,1,1,1,0
93,6/26/2023 12:05,1,0,1,0
111,6/26/2023 12:05,1,0,1,0
117,6/26/2023 12:05,1,0,1,0
113021622,6/26/2023 12:05,1,1,1,0
71,6/26/2023 12:05,1,1,1,0
113021622,6/26/2023 12:05,1,0,1,0
71,6/26/2023 12:05,1,0,1,0
21,6/26/2023 12:05,1,0,1,0
11111221,6/26/2023 12:05,1,0,1,0
11111221,6/26/2023 12:05,1,1,1,0
1853623,6/26/2023 12:05,1,1,1,0
77,6/26/2023 12:05,1,1,1,0
77,6/26/2023 12:06,1,0,1,0
11111221,6/26/2023 12:06,1,0,1,0
1853623,6/26/2023 12:06,1,0,1,0
62,6/26/2023 12:06,1,0,1,0
62,6/26/2023 12:06,1,1,1,0
64,6/26/2023 12:06,1,1,1,0
112,6/26/2023 12:06,1,1,1,0
136010322,6/26/2023 12:06,1,1,1,0
136010322,6/26/2023 12:06,1,0,1,0
62,6/26/2023 12:07,1,0,1,0
9331623,6/26/2023 12:07,1,1,1,0
112,6/26/2023 12:07,1,0,1,0
57,6/26/2023 12:07,1,1,1,0
57,6/26/2023 12:07,1,0,1,0
59,6/26/2023 12:07,1,1,1,0
9331623,6/26/2023 12:07,1,0,1,0
106,6/26/2023 12:07,1,1,1,0
75,6/26/2023 12:08,1,1,1,0
75,6/26/2023 12:08,1,0,1,0
132,6/26/2023 12:08,1,1,1,0
19,6/26/2023 12:08,1,1,1,0
19,6/26/2023 12:08,1,0,1,0
22,6/26/2023 12:08,1,1,1,0
101307,6/26/2023 12:08,1,1,1,0
22,6/26/2023 12:08,1,0,1,0
101307,6/26/2023 12:08,1,0,1,0
48,6/26/2023 12:09,1,1,1,0
96,6/26/2023 12:09,1,1,1,0
124,6/26/2023 12:09,1,1,1,0
48,6/26/2023 12:09,1,0,1,0
96,6/26/2023 12:09,1,0,1,0
124,6/26/2023 12:10,1,0,1,0
74,6/26/2023 12:10,1,1,1,0
74,6/26/2023 12:10,1,0,1,0
25,6/26/2023 12:10,1,1,1,0
25,6/26/2023 12:10,1,0,1,0
52,6/26/2023 12:11,1,1,1,0
52,6/26/2023 12:11,1,0,1,0
112021422,6/26/2023 12:11,1,2,1,0
112021422,6/26/2023 12:11,1,0,1,0
38,6/26/2023 12:11,1,1,1,0
38,6/26/2023 12:12,1,0,1,0
132,6/26/2023 12:15,1,0,1,0
72,6/26/2023 12:15,1,1,1,0
72,6/26/2023 12:15,1,0,1,0
114,6/26/2023 12:15,1,1,1,0
114,6/26/2023 12:16,1,0,1,0
79,6/26/2023 12:16,1,1,1,0
10170,6/26/2023 12:16,1,1,1,0
79,6/26/2023 12:16,1,0,1,0
10170,6/26/2023 12:16,1,0,1,0
87,6/26/2023 12:17,1,1,1,0
122,6/26/2023 12:18,1,1,1,0
122,6/26/2023 12:18,1,0,1,0
87,6/26/2023 12:18,1,0,1,0
109514232,6/26/2023 12:18,1,1,1,0
109514232,6/26/2023 12:18,1,0,1,0
65,6/26/2023 12:19,1,0,1,0
65,6/26/2023 12:19,1,1,1,0
109,6/26/2023 12:20,1,1,1,0
109,6/26/2023 12:20,1,0,1,0
97,6/26/2023 12:21,1,2,1,0
98,6/26/2023 12:22,1,1,1,0
98,6/26/2023 12:22,1,0,1,0
64,6/26/2023 12:23,1,0,1,0
5,6/26/2023 12:24,1,2,1,0
39,6/26/2023 12:24,1,2,1,0
134,6/26/2023 12:24,1,1,1,0
134,6/26/2023 12:24,1,0,1,0
28,6/26/2023 12:25,1,1,1,0
28,6/26/2023 12:25,1,0,1,0
47,6/26/2023 12:28,1,1,1,0
63,6/26/2023 12:28,1,1,1,0
110,6/26/2023 12:28,1,1,1,0
139111422,6/26/2023 12:28,1,1,1,0
70,6/26/2023 12:28,1,1,1,0
2130803,6/26/2023 12:28,1,1,1,0
41,6/26/2023 12:28,1,1,1,0
47,6/26/2023 12:28,1,0,1,0
110,6/26/2023 12:28,1,0,1,0
139111422,6/26/2023 12:29,1,0,1,0
70,6/26/2023 12:29,1,0,1,0
63,6/26/2023 12:29,1,0,1,0
2130803,6/26/2023 12:29,1,0,1,0
83,6/26/2023 12:29,1,1,1,0
99,6/26/2023 12:29,1,1,1,0
41,6/26/2023 12:30,1,0,1,0
99,6/26/2023 12:30,1,0,1,0
83,6/26/2023 12:30,1,0,1,0
44,6/26/2023 12:30,1,0,1,0
131020722,6/26/2023 12:30,1,1,1,0
3,6/26/2023 12:30,1,1,1,0
108,6/26/2023 12:30,1,1,1,0
3,6/26/2023 12:31,1,0,1,0
108,6/26/2023 12:31,1,0,1,0
131020722,6/26/2023 12:31,1,0,1,0
100,6/26/2023 12:32,1,1,1,0
27,6/26/2023 12:32,1,1,1,0
113,6/26/2023 12:32,1,1,1,0
45,6/26/2023 12:32,1,1,1,0
1570803,6/26/2023 12:32,1,1,1,0
45010322,6/26/2023 12:32,1,1,1,0
100,6/26/2023 12:32,1,0,1,0
60,6/26/2023 12:32,1,1,1,0
45010322,6/26/2023 12:32,1,0,1,0
91,6/26/2023 12:33,1,1,1,0
91,6/26/2023 12:33,1,1,1,0
80,6/26/2023 12:33,1,1,1,0
91,6/26/2023 12:33,1,0,1,0
80,6/26/2023 12:33,1,0,1,0
60,6/26/2023 12:33,1,0,1,0
1570803,6/26/2023 12:33,1,0,1,0
113,6/26/2023 12:34,1,0,1,0
27,6/26/2023 12:34,1,0,1,0
39,6/26/2023 12:34,1,3,1,0
58,6/26/2023 12:35,1,1,1,0
58,6/26/2023 12:35,1,0,1,0
59,6/26/2023 12:37,1,0,1,0
1630803,6/26/2023 12:38,1,1,1,0
1630803,6/26/2023 12:39,1,0,1,0
42,6/26/2023 12:39,1,1,1,0
42,6/26/2023 12:39,1,0,1,0
45,6/26/2023 12:41,1,3,1,0
97,6/26/2023 12:42,1,3,1,0
72120122,6/26/2023 12:43,1,1,1,0
72120122,6/26/2023 12:43,1,0,1,0
26,6/26/2023 12:45,1,1,1,0
26,6/26/2023 12:45,1,0,1,0
92,6/26/2023 12:45,1,1,1,0
92,6/26/2023 12:45,1,0,1,0
106,6/26/2023 12:45,1,0,1,0
29,6/26/2023 12:46,1,1,1,0
29,6/26/2023 12:46,1,0,1,0
6-0240218,6/26/2023 12:47,1,1,1,0
6-0240218,6/26/2023 12:48,1,0,1,0
186,6/26/2023 12:49,1,1,1,0
186,6/26/2023 12:49,1,0,1,0
6-0240218,6/26/2023 12:49,1,0,1,0
94,6/26/2023 12:50,1,1,1,0
94,6/26/2023 12:50,1,0,1,0
5,6/26/2023 12:55,1,3,1,0
30,6/26/2023 13:03,1,3,1,0
30,6/26/2023 13:03,1,1,1,0
30,6/26/2023 13:03,1,0,1,0
36,6/26/2023 14:40,1,1,1,0
36,6/26/2023 14:40,1,0,1,0
57,6/26/2023 17:00,1,1,1,0
58,6/26/2023 17:00,1,1,1,0
99,6/26/2023 17:00,1,1,1,0
3,6/26/2023 17:00,1,1,1,0
116,6/26/2023 17:00,1,1,1,0
59,6/26/2023 17:00,1,1,1,0
16,6/26/2023 17:00,1,1,1,0
19,6/26/2023 17:00,1,1,1,0
106,6/26/2023 17:00,1,1,1,0
38,6/26/2023 17:00,1,1,1,0
